1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 18 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 6 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 3 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 26 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 26 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 10 3 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 27 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 27 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 2 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 30 3 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 32 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 10 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 10 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 34 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 34 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 28 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 28 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 35 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 36 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 37 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 37 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 38 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 39 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 34 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 35 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 36 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 37 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 29 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 29 3 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 30 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 30 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 30 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 32 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 32 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 41 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 41 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 33 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 33 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 33 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 31 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 31 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 42 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 42 17 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 43 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 29 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 30 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 32 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 32 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 39 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 40 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 38 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 10 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 39 33 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 40 33 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 39 43 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 40 43 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 39 42 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 40 42 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 5 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 9 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 5 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 20 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 19 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 14 14 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 14 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 14 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 14 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 5 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 5 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 5 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 19 19 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 19 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 19 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 19 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 22 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 22 22 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 7 19 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 7 19 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 45 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
